,company,date,title,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Consultancy Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,Graduate Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Logistics & Warehouse Jobs,Manufacturing Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Property Jobs,Retail Jobs,Scientific & QA Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
554,NES Global Talent,2018-11-01,Land Call Center Tech,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
555,NES Global Talent,2018-11-01,Mechanical Static Engineer,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,NES Global Talent,2018-11-01,"Project Engineer, Facilities",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,ANOTECH ENERGY,2018-11-01,Engineer Advisor,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,NES Global Talent,2018-11-01,Commissioning Manager,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
559,NES Global Talent,2018-11-01,Commissioning Specialist,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
560,Forum,2018-11-01,IT Applications Specialist II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Forum,2018-11-01,Warehouseman II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Forum,2018-11-01,Corporate Development Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,LyondellBasell,2018-11-01,Global Operations Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Aegion,2018-11-01,Business Development Manager - Structures,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Aegion,2018-11-01,NACE CP Corrosion Technician,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,WorleyParsons,2018-11-01,Principal Electrical Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Forum,2018-11-01,Buyer II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,TechnipFMC,2018-11-01,Flexible Pipe Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,WorleyParsons,2018-11-01,Principal Instrument and Control Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Shell,2018-11-01,Procurement Process Expert (SAP MM/ Ariba Consultant) - Virtual/Remote,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Forum,2018-11-01,Sales Rep III,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Jacobs,2018-11-01,Date Entry Clerk,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Weatherford,2018-11-01,Electro Mechanical Tech I- Mechanical,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Oxy,2018-11-01,Production/Operations Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Forum,2018-11-01,Applications Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Forum,2018-11-01,Accounts Payable Clerk,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Wood,2018-11-01,Project Manager / Construction Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Shell,2018-11-01,Area Marketing Manager - Remote/Virtual,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Exxon Mobil,2018-11-01,Transactional Attorney,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,TechnipFMC,2018-11-01,Senior Flexible Pipe Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,TechnipFMC,2018-11-01,Graduate / Entry-Level Geotechnical Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Exelon,2018-11-01,HVAC Service Technician,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Oxy,2018-11-01,Production Optimization Lead,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Exelon,2018-11-01,"Associate, Retail Ops","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Exelon,2018-11-01,"2019 Constellation Summer Internship - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Forum,2018-11-01,Business Data Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Forum,2018-11-01,Warehouse Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Forum,2018-11-01,Engineer I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Forum,2018-11-01,Director of Global Distribution and S&OP,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Wood,2018-11-01,Data Manager I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Shell,2018-11-01,"Operations Support Analyst - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,ConocoPhillips,2018-11-01,Geomechanicist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Jacobs,2018-11-01,Inside Sales Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Baker Hughes,2018-11-01,"Business Development Manager - Intelligent Production Systems - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Aegion,2018-11-01,Field Technician with Electrical experience - Entry Level,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Exelon,2018-11-01,HVAC Sales Representative,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Forum,2018-11-01,IT Applications Support II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Forum,2018-11-01,Manufacturing Engineer II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Exelon,2018-11-01,"Sr Analyst, Retail Ops","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Forum,2018-11-01,Warehouseman III,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Forum,2018-11-01,Accountant II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Forum,2018-11-01,Electrical Engineer III,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Forum,2018-11-01,Accounting Manager - Drilling,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Shell,2018-11-01,"Commercial Representative Houston,TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,LyondellBasell,2018-11-01,Global Collaboration Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,NOV,2018-11-01,Production Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Baker Hughes,2018-11-01,"Mechanical Design Engineer (CWI) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Exxon Mobil,2018-11-01,Software Engineer / Full Stack Developer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Baker Hughes,2018-11-01,"Strategic Sourcing Lead (OFT) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,NOV,2018-11-01,Quality Inspector NDE Level II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,NOV,2018-11-01,"Supplier Coordinator, Global SCM","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Oxy,2018-11-01,Competitor Intelligence Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Wood,2018-11-01,Process Technology Specialist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Wood,2018-11-01,Program Director,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Shell,2018-11-01,"Senior Commercial Representative Houston ,TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Jacobs,2018-11-01,Training Coordinator,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Jacobs,2018-11-01,Project Information Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Baker Hughes,2018-11-01,"Technical Support Manager (Drilling Services) Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Siemens,2018-11-01,Mechanical & Asset Reliability Consultant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,TechnipFMC,2018-11-01,Business Development Strategy Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,LyondellBasell,2018-11-01,Visual Graphics Specialist Senior/Lead,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,WorleyParsons,2018-11-01,Senior Petrochemical Process Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Phillips66,2018-11-01,"Administrative Assistant in Houston , Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Phillips66,2018-11-01,"Rotating Equipment Supervisor - Houston, TX. in Houston , Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Oxy,2018-11-01,Analyst Risk Operations,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Oxy,2018-11-01,IT Industrial Control Advisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,LyondellBasell,2018-11-01,"Assistant Manager, Accounting Policy",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,LyondellBasell,2018-11-01,"Senior Manager, Accounting Policy",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,LyondellBasell,2018-11-01,Operating Joint Venture Accounting Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,LyondellBasell,2018-11-01,"Team Leader, Maintenance",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Oxy,2018-11-01,Risk Engineering Consultant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Oxy,2018-11-01,Parts Administrator/Cabin Safety Attendant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Baker Hughes,2018-11-01,Mechanical Assembler/Tester - 2nd shift - Houston TX,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Oxy,2018-11-01,Automation Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Oxy,2018-11-01,IT Service Owner,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Baker Hughes,2018-11-01,"Senior Staff Data Scientist - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Oxy,2018-11-01,HR Data Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Oxy,2018-11-01,Security Officer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Oxy,2018-11-01,Full Stack Developer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Oxy,2018-11-01,IT Solution Architect,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,NOV,2018-11-01,Manufacturing Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,LyondellBasell,2018-11-01,Senior Compensation Analyst,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,LyondellBasell,2018-11-01,FP&A Senior/Lead Financial Analyst,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,LyondellBasell,2018-11-01,"Turnaround Manager, Global Engineering & Turnarounds",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Hitachi,2018-11-01,IT Support Analyst (Autosys Administrator),"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Weatherford,2018-11-01,"Technical Sales Rep- Completions (Reservoir Monitoring)- Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,WorleyParsons,2018-11-01,Drone Pilot / Sensor Operator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,WorleyParsons,2018-11-01,TECHNICAL DIRECTOR - LNG & Gas Processing,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Phillips66,2018-11-01,"Contract Specialist, Sweeny in Houston , Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Phillips66,2018-11-01,"ERP Architect in Houston , Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Oxy,2018-11-01,Staff Facilities Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Oxy,2018-11-01,Sr Analytics Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Oxy,2018-11-01,Production Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Oxy,2018-11-01,Sr Geophysicist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Oxy,2018-11-01,Reservoir Engineer - Unconv Simulation & Recovery Process Design,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Oxy,2018-11-01,Senior Completions Engineering Consultant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Oxy,2018-11-01,Land Specialist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Oxy,2018-11-01,Senior Geologist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Oxy,2018-11-01,Advisor IT Cyber Security,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Oxy,2018-11-01,Engineer Production Operations Sr,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Oxy,2018-11-01,HES Senior Risk Engineering Advisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Oxy,2018-11-01,Industrial Network Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Oxy,2018-11-01,Volumes Supervisor – Crude Marketing Accounting,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Oxy,2018-11-01,Senior Crude Volumes Accountant – Marketing Accounting,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Oxy,2018-11-01,Sr Reservoir Engineering Advisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Wood,2018-11-01,Everything People Leave Administrator (6 month contract),"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,LyondellBasell,2018-11-01,"University Recruiting: Information Technology Intern: Security, Technologist, Business Analyst",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,LyondellBasell,2018-11-01,University Recruiting Supply Chain Intern/Associate,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,LyondellBasell,2018-11-01,Sr. ITS Security Engineer,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,LyondellBasell,2018-11-01,Senior IT Security Threat Engineer,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,LyondellBasell,2018-11-01,"Global Transfer Pricing, Tax Supervisor",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,LyondellBasell,2018-11-01,University Recruiting Accounting and Finance Intern,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,LyondellBasell,2018-11-01,"Stationary Equipment Engineer, Global Engineering & Turnarounds",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,LyondellBasell,2018-11-01,Executive Assistant,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,LyondellBasell,2018-11-01,"Instrument Repairman, First Class",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,LyondellBasell,2018-11-01,Global Security Operations Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,LyondellBasell,2018-11-01,Strategic Planning Manager,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,LyondellBasell,2018-11-01,"Global ITS Director, Applications Services",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,LyondellBasell,2018-11-01,"Inspector, Senior",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,LyondellBasell,2018-11-01,"Control Systems Technologist, Global Engineering & Turnarounds",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,LyondellBasell,2018-11-01,"Electrician, First Class",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,WorleyParsons,2018-11-01,Senior SmartPlant Foundation Administrator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Baker Hughes,2018-11-01,"Collections Manager (Finance) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Oxy,2018-11-01,Drilling Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Oxy,2018-11-01,Sr Reservoir Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Oxy,2018-11-01,Interior Designer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Baker Hughes,2018-11-01,"FIELD SPEC III - (PPS) Houston ,TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Oxy,2018-11-01,Electrical Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Oxy,2018-11-01,Facilities Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Oxy,2018-11-01,IT Infrastructure Expert,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Oxy,2018-11-01,Petrophysicist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Oxy,2018-11-01,Wellness Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Oxy,2018-11-01,Advisor HR,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,NOV,2018-11-01,Inside Sales Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Oxy,2018-11-01,Geoscience Tech,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,NOV,2018-11-01,MSP Product Line Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,NOV,2018-11-01,Scheduler,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Hitachi,2018-11-01,Modern Application Senior Consultant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Wood,2018-11-01,Senior Manager - OMS Americas,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,LyondellBasell,2018-11-01,Senior Lead Accountant Lease Accounting,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,LyondellBasell,2018-11-01,Senior Application Developer,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,LyondellBasell,2018-11-01,"Turnaround Engineer, Houston, TX",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,LyondellBasell,2018-11-01,Maintenance Analyzer III Technician,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,LyondellBasell,2018-11-01,Accountant/Lead Accountant - Lease Accounting,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Bechtel,2018-11-01,Senior Recruiter,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
